Aulas do Prof. Jorge Melchiades;Jesus foi de sistema?  - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=7E4Sn4h1NYk;2478
Aulas do Prof. Jorge Melchiades;JESUS E O CABEÇA DE PULA-PULA   - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=qwfFtKJe33o;2701
Aulas do Prof. Jorge Melchiades;JESUS E OS SINAIS   - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=8u1_I1dVk5c;2372
Aulas do Prof. Jorge Melchiades;Jesus, Verdade e Milagres   - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=fYnqeLRx2A4;2656
Aulas do Prof. Jorge Melchiades;Jesus e o crente que é cavalo   - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=2qAh-YATImo;2537
Aulas do Prof. Jorge Melchiades;Direito de Expressão, Eu, Nós e Jesus   - Curso de Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=r5CoVgJWb6g;2711
Aulas do Prof. Jorge Melchiades;MAIS PROVAS DE QUE A MORTE É UMA MENTIRA   -  Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=vduwdCitJbE;2559
Aulas do Prof. Jorge Melchiades;Jesus ainda está proibido da livre expressão?    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=YG_SdaGfQXw;2387
Aulas do Prof. Jorge Melchiades;Jesus e a Alma Penada    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=LkgSnjGgfyY;2384
Aulas do Prof. Jorge Melchiades;Alma, Fantasma,  Jesus e Nós    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=bMBJbG2qqVo;2697
Aulas do Prof. Jorge Melchiades;Alma, Justiça e Jesus    -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=GFQ7rK3LeuQ;2766
Aulas do Prof. Jorge Melchiades;Jesus hipnotizou os discípulos?      -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=pu0LJ4dvdL0;2641
Aulas do Prof. Jorge Melchiades;Freud, Jesus e o fantasma      -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=t7EkW6ab75o;2817
Aulas do Prof. Jorge Melchiades;Grupo comenta OS DOIS PRIMEIROS PRINCÍPIOS      -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=oE0i6kvCeQs;3930
Aulas do Prof. Jorge Melchiades;Jesus e o fantasma de Hamlet      -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=CX7J_tH8TU0;2528
Aulas do Prof. Jorge Melchiades;Jesus foi Malandro?   -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=dDsoP02w0KM;2963
Aulas do Prof. Jorge Melchiades;Os dois primeiros princípios   -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=P-_TFl9P_hw;5431
Aulas do Prof. Jorge Melchiades;A PROVA DA EXISTÊNCIA DE JESUS   -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=4xaboGLJgys;2695
Aulas do Prof. Jorge Melchiades;Grupo comenta A EXPERIÊNCIA DE EVOLUIR   -   Psicologia Racional- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=-Zs3661hth0;4151
Aulas do Prof. Jorge Melchiades;Vocabulário Simplificado da  Psicologia Racional 2- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=5jt4HgKNBcI;1873
Aulas do Prof. Jorge Melchiades;Vocabulário Simplificado da  Psicologia Racional 3- Prof. Jorge Melchiades;https://www.youtube.com/watch?v=PfWqNjaxeYs;2261
Aulas do Prof. Jorge Melchiades;[Private video];https://www.youtube.com/watch?v=N_fxS_KdjAI;
Aulas do Prof. Jorge Melchiades;JESUS FOI UM CORDEIRO ARMADO? - Curso de Psicologia Racional -  Prof. Jorge Melchiades;https://www.youtube.com/watch?v=rKmMZPV_aE4;2460
Aulas do Prof. Jorge Melchiades;[Private video];https://www.youtube.com/watch?v=4idKPqix5Pg;
Aulas do Prof. Jorge Melchiades;Autogestão e Razão 2 - Grupo comenta aula de Psicologia Racional -  Prof. Jorge Melchiades;https://www.youtube.com/watch?v=RJGgPlUmI-U;5128
